ZINITIALTIMESTAMP,ZFINALTIMESTAMP,ZGRAVITYXMEAN,ZGRAVITYXMAX,ZGRAVITYXMIN,ZGRAVITYXDIFFMAXMIN,ZGRAVITYXDIFFMEAN,ZGRAVITYXSTDDEV,ZGRAVITYXRMS,ZGRAVITYXSUMOFDIFFERENCES,ZGRAVITYYMEAN,ZGRAVITYYMAX,ZGRAVITYYMIN,ZGRAVITYYDIFFMAXMIN,ZGRAVITYYDIFFMEAN,ZGRAVITYYSTDDEV,ZGRAVITYYRMS,ZGRAVITYYSUMOFDIFFERENCES,ZGRAVITYZMEAN,ZGRAVITYZMAX,ZGRAVITYZMIN,ZGRAVITYZDIFFMAXMIN,ZGRAVITYZDIFFMEAN,ZGRAVITYZSTDDEV,ZGRAVITYZRMS,ZGRAVITYZSUMOFDIFFERENCES,SUMOFMAGNITUDEDIFFERENCES,Z3DVOLUME,ZBALANCED,ZIMBALANCED,ZLABEL
1494424968.331975936889648,1494424968.489140987396240,0.744910240173340,0.763910412788391,0.735109388828278,0.028801023960114,0.004969378312429,0.009952084047298,0.744976717684511,-0.028801023960114,-0.142480900718106,-0.095070339739323,-0.183798447251320,0.088728107511997,0.031122037933932,0.030702245089797,0.145751277603309,-0.088728107511997,0.650947133700053,0.656481027603149,0.638281106948853,0.018199920654297,-0.000113884607951,0.005822848795169,0.650973176436945,0.014277160167694,-0.000000142507443,0.000000619608845,9.000000000000000,0.000000000000000,balanced
1494424968.528448104858398,1494424968.685614109039307,0.789398504628075,0.799753963947296,0.776592969894409,0.023160994052887,-0.044488264454736,0.007553299875562,0.789434640390230,-0.023160994052887,-0.014065541068299,0.009797986596823,-0.064759984612465,0.074557971209288,-0.128415359649807,0.026337918147531,0.029858422227071,-0.073646722361445,0.613043758604262,0.626665115356445,0.600261330604553,0.026403784751892,0.037903375095791,0.008837170547803,0.613107450245820,0.026403784751892,0.000000310662476,0.000001515797376,9.000000000000000,0.000000000000000,balanced
1494424968.724920034408569,1494424968.901738882064819,0.815595906972885,0.864736795425415,0.796299993991852,0.068436801433563,-0.026197402344810,0.022971054151418,0.815919329835830,-0.065523684024811,0.091124449949712,0.145622834563255,0.013410073705018,0.132212760858238,-0.105189991018011,0.048819867427425,0.103378164204385,-0.132171678356826,0.567339113354683,0.603187799453735,0.480662077665329,0.122525721788406,0.045704645249579,0.041401154438077,0.568847716995404,0.120235115289688,-0.000000470394624,0.000013291373215,10.000000000000000,0.000000000000000,balanced
1494424968.941045999526978,1494424969.098242044448853,0.929921971427070,0.941109001636505,0.899708628654480,0.041400372982025,-0.114326064454185,0.013254128213675,0.930016421821417,-0.034692943096161,0.178534439868397,0.240708068013191,0.140929907560349,0.099778160452843,-0.087409989918686,0.035146245400762,0.181960997977294,-0.099778160452843,0.315309531158871,0.413113474845886,0.262588828802109,0.150524646043777,0.252029582195812,0.050391879651372,0.319310886088191,0.150524646043777,0.000000017055584,0.000016013101812,9.000000000000000,0.000000000000000,balanced
1494424969.137517929077148,1494424969.294713973999023,0.925068404939440,0.928886830806732,0.920744121074677,0.008142709732056,0.004853566487630,0.002245489247303,0.925071130259267,0.008142709732056,0.265420734882355,0.281990885734558,0.228485405445099,0.053505480289459,-0.086886295013958,0.017283428128617,0.265982862969339,0.039955407381058,0.270207918352551,0.316264539957047,0.250819593667984,0.065444946289062,0.045101612806320,0.021986374411571,0.271100940242163,-0.061100810766220,0.000000583451385,0.000001604787022,9.000000000000000,0.000000000000000,balanced
1494424969.334031105041504,1494424969.491197109222412,0.875175913174947,0.913322329521179,0.825352013111115,0.087970316410065,0.049892491764492,0.029254253824970,0.875664713442570,0.087970316410065,0.101794051109917,0.192631125450134,-0.010016161017120,0.202647286467254,0.163626683772438,0.065290489253302,0.120933356971118,0.202647286467254,0.462529838085175,0.564528465270996,0.358796000480652,0.205732464790344,-0.192321919732624,0.068201652829545,0.467531086204735,-0.205732464790344,0.000000170462987,0.000038786750748,9.000000000000000,0.000000000000000,balanced
1494424969.530503988265991,1494424969.687669038772583,0.767412682374318,0.798193514347076,0.752901315689087,0.045292198657990,0.107763230800629,0.014981540182752,0.767558904329299,0.038682639598846,-0.119154286881288,-0.066034838557243,-0.182296589016914,0.116261750459671,0.220948337991205,0.035213323888483,0.124248630823295,0.116261750459671,0.628654672039880,0.644676744937897,0.598770260810852,0.045906484127045,-0.166124833954705,0.014444023055298,0.628820583695851,-0.025658369064331,-0.000000308777713,0.000009717622348,9.000000000000000,0.000000000000000,balanced
1494424969.726975917816162,1494424969.884171962738037,0.780415164099799,0.792937517166138,0.769419968128204,0.023517549037933,-0.013002481725481,0.007287411540790,0.780449187791160,-0.023517549037933,-0.176652585466703,-0.128928288817406,-0.216984838247299,0.088056549429893,0.057498298585415,0.032566563689472,0.179629387970374,-0.084514796733856,0.598852031760746,0.602532029151917,0.595177114009857,0.007354915142059,0.029802640279134,0.002751116890385,0.598858351021439,0.006520926952362,0.000000817291679,0.000002030999057,9.000000000000000,0.000000000000000,balanced
1494424969.923448085784912,1494424970.100296974182129,0.804669559001923,0.812837064266205,0.797241926193237,0.015595138072968,-0.024254394902123,0.006261653470037,0.804693921617734,-0.015595138072968,-0.063657195866108,-0.037421934306622,-0.111166171729565,0.073744237422943,-0.112995389600595,0.025757752272349,0.068670957381267,-0.072783142328262,0.589672976732254,0.596840739250183,0.581224143505096,0.015616595745087,0.009179055028491,0.006071926119006,0.589704237542068,0.012110829353333,0.000000070825071,0.000000452950779,10.000000000000000,0.000000000000000,balanced
1494424970.139573097229004,1494424970.296770095825195,0.824627412690057,0.847301661968231,0.813484847545624,0.033816814422607,-0.019957853688134,0.011303644048957,0.824704881838760,-0.033816814422607,0.014050261945360,0.077143780887127,-0.039466038346291,0.116609819233418,-0.077707457811468,0.040184543943357,0.042570029747098,-0.116609819233418,0.563658210966322,0.580244481563568,0.525478482246399,0.054765999317169,0.026014765765932,0.018391649179619,0.563958182447335,0.054765999317169,-0.000000040426831,0.000000587506038,9.000000000000000,0.000000000000000,balanced
