ZINITIALTIMESTAMP,ZFINALTIMESTAMP,ZGRAVITYXMEAN,ZGRAVITYXMAX,ZGRAVITYXMIN,ZGRAVITYXDIFFMAXMIN,ZGRAVITYXDIFFMEAN,ZGRAVITYXSTDDEV,ZGRAVITYXRMS,ZGRAVITYXSUMOFDIFFERENCES,ZGRAVITYYMEAN,ZGRAVITYYMAX,ZGRAVITYYMIN,ZGRAVITYYDIFFMAXMIN,ZGRAVITYYDIFFMEAN,ZGRAVITYYSTDDEV,ZGRAVITYYRMS,ZGRAVITYYSUMOFDIFFERENCES,ZGRAVITYZMEAN,ZGRAVITYZMAX,ZGRAVITYZMIN,ZGRAVITYZDIFFMAXMIN,ZGRAVITYZDIFFMEAN,ZGRAVITYZSTDDEV,ZGRAVITYZRMS,ZGRAVITYZSUMOFDIFFERENCES,SUMOFMAGNITUDEDIFFERENCES,Z3DVOLUME,ZBALANCED,ZIMBALANCED,ZLABEL
1494426934.937659978866577,1494426935.094825983047485,0.951310594876607,0.956790804862976,0.943932175636292,0.012858629226685,-0.018669803937276,0.004244195554398,0.951320062397713,-0.012858629226685,-0.295288046201070,-0.283248782157898,-0.308972716331482,0.025723934173584,-0.028973761532042,0.008539864495168,0.295411508771817,-0.025723934173584,-0.086243352128400,-0.065734587609768,-0.116308599710465,0.050574012100697,-0.071266877154509,0.016850381391545,0.087874064088238,-0.050574012100697,0.000000114566432,0.000000031845939,9.000000000000000,0.000000000000000,balanced
1494426935.134133100509644,1494426935.291327953338623,0.961737447314792,0.965454339981079,0.958284437656403,0.007169902324677,-0.010426852438185,0.002339180641818,0.961740292040241,-0.007169902324677,-0.270521187120014,-0.259650886058807,-0.279408991336823,0.019758105278015,-0.024766859081056,0.006424857983412,0.270597471312887,-0.019758105278015,-0.040851129011975,-0.021888775750995,-0.060174539685249,0.038285763934255,-0.045392223116424,0.012779849257539,0.042803496219333,-0.038285763934255,-0.000000180301367,0.000000016712774,9.000000000000000,0.000000000000000,balanced
1494426935.330605030059814,1494426935.487801074981689,0.969307091501024,0.970587611198425,0.967123389244080,0.003464221954346,-0.007569644186232,0.001131347229620,0.969307751738698,-0.003464221954346,-0.245625782344076,-0.240705803036690,-0.253854334354401,0.013148531317711,-0.024895404775937,0.004302854829344,0.245663468004142,-0.013148531317711,-0.008947702900817,-0.004437107592821,-0.015170197933912,0.010733090341091,-0.031903426111158,0.003428081545280,0.009581916837584,-0.010733090341091,0.000000262723876,0.000000000566845,9.000000000000000,0.000000000000000,balanced
1494426935.527076959609985,1494426935.703927040100098,0.967997390031815,0.970593512058258,0.965468227863312,0.005125284194946,0.001309701469209,0.001839533222784,0.967999137908130,0.002852499485016,-0.250607007741928,-0.240716531872749,-0.259979575872421,0.019263043999672,0.004981225397852,0.006914270799844,0.250702372286455,0.011227831244469,0.008636017516255,0.018566660583019,-0.001676343032159,0.020243003615178,-0.017583720417072,0.007083183641030,0.011169256422593,-0.002190070284996,0.000000065526972,0.000000056781395,10.000000000000000,0.000000000000000,balanced
1494426935.743201971054077,1494426935.900422096252441,0.976850363943312,0.979596793651581,0.972599148750305,0.006997644901276,-0.008852973911497,0.002145291235371,0.976852719610620,-0.006997644901276,-0.212491482496262,-0.199803248047829,-0.231898009777069,0.032094761729240,-0.038115525245667,0.009698788313514,0.212712709136547,-0.032094761729240,-0.022275639697909,-0.016523342579603,-0.028091544285417,0.011568201705813,0.030911657214165,0.003815602765199,0.022600065230279,0.005096854642034,0.000000081473834,0.000000077793391,9.000000000000000,0.000000000000000,balanced
1494426935.939728021621704,1494426936.096894025802612,0.982437345716688,0.985175609588623,0.980282425880432,0.004893183708191,-0.005586981773376,0.001670228618766,0.982438765482354,-0.004893183708191,-0.185665006438891,-0.170923411846161,-0.195842772722244,0.024919360876083,-0.026826476057370,0.008464739550815,0.185857866208607,-0.024919360876083,-0.006933638431494,0.014595306478441,-0.026275858283043,0.040871164761484,-0.015342001266415,0.014875543664987,0.016412103497956,-0.040871164761484,-0.000000185285414,0.000000059055786,9.000000000000000,0.000000000000000,balanced
1494426936.136200904846191,1494426936.293395996093750,0.984810875521766,0.985433280467987,0.983820796012878,0.001612484455109,-0.002373529805077,0.000486000298562,0.984810995441378,0.001612484455109,-0.168235672844781,-0.166398316621780,-0.170929908752441,0.004531592130661,-0.017429333594110,0.001324898182210,0.168240889716886,0.002193182706833,0.041267427512341,0.054142426699400,0.021170672029257,0.032971754670143,-0.048201065943835,0.011779482832719,0.042915693974264,-0.032488897442818,-0.000000355722509,0.000000044150845,9.000000000000000,0.000000000000000,balanced
1494426936.332673072814941,1494426936.489869117736816,0.982164892885420,0.983315050601959,0.980676710605621,0.002638339996338,0.002645982636346,0.000924360274893,0.982165327864177,0.002638339996338,-0.183069129784902,-0.175292178988457,-0.192306578159332,0.017014399170876,0.014833456940121,0.005855121721082,0.183162738379207,0.017014399170876,0.042256449659665,0.048616833984852,0.035930003970861,0.012686830013990,-0.000989022147324,0.004053159008409,0.042450390290164,0.012686830013990,-0.000000081305717,0.000000002568369,9.000000000000000,0.000000000000000,balanced
1494426936.529145002365112,1494426936.686341047286987,0.980467597643534,0.980666399002075,0.980238437652588,0.000427961349487,0.001697295241886,0.000160178578854,0.980467610727688,0.000193119049072,-0.194914786352052,-0.193081304430962,-0.196578681468964,0.003497377038002,0.011845656567150,0.001375296548213,0.194919638259621,0.002876922488213,0.025820257970028,0.033121075481176,0.018861725926399,0.014259349554777,0.016436191689637,0.004680851660080,0.026241114570507,0.014259349554777,0.000000360572589,0.000000001218810,9.000000000000000,0.000000000000000,balanced
1494426936.725646972656250,1494426936.902477025985718,0.504001876711845,0.980735540390015,0.026109034195542,0.954626506194472,0.476465720931689,0.476531058710136,0.693613539115598,0.954604869708419,0.050787314772606,0.300242304801941,-0.197947576642036,0.498189881443977,-0.245702101124658,0.246759229294753,0.251931475969066,-0.495071694254875,-0.471189756784588,0.015486367978156,-0.954876720905304,0.970363088883460,0.497010014754617,0.483124996158407,0.674855205812165,0.968991884030402,-0.000000906252039,0.000024149009978,10.000000000000000,0.000000000000000,balanced
