ZINITIALTIMESTAMP,ZFINALTIMESTAMP,ZGRAVITYXMEAN,ZGRAVITYXMAX,ZGRAVITYXMIN,ZGRAVITYXDIFFMAXMIN,ZGRAVITYXDIFFMEAN,ZGRAVITYXSTDDEV,ZGRAVITYXRMS,ZGRAVITYXSUMOFDIFFERENCES,ZGRAVITYYMEAN,ZGRAVITYYMAX,ZGRAVITYYMIN,ZGRAVITYYDIFFMAXMIN,ZGRAVITYYDIFFMEAN,ZGRAVITYYSTDDEV,ZGRAVITYYRMS,ZGRAVITYYSUMOFDIFFERENCES,ZGRAVITYZMEAN,ZGRAVITYZMAX,ZGRAVITYZMIN,ZGRAVITYZDIFFMAXMIN,ZGRAVITYZDIFFMEAN,ZGRAVITYZSTDDEV,ZGRAVITYZRMS,ZGRAVITYZSUMOFDIFFERENCES,SUMOFMAGNITUDEDIFFERENCES,Z3DVOLUME,ZBALANCED,ZIMBALANCED,ZLABEL
1494428983.554642915725708,1494428983.711838960647583,0.749596251381768,0.771688342094421,0.732698023319244,0.038990318775177,0.048062781492869,0.013166690130907,0.749711879200672,0.038990318775177,-0.024527297178641,0.001923792762682,-0.087179258465767,0.089103051228449,-0.158374679658411,0.030472875689309,0.039117572261906,-0.089103051228449,-0.660396092467838,-0.629997551441193,-0.680551111698151,0.050553560256958,0.086593707402547,0.016701412170305,0.660607248003889,0.050553560256958,0.000000062632434,0.000003183964155,9.000000000000000,0.000000000000000,balanced
1494428983.751115083694458,1494428983.908310890197754,0.704984135097928,0.731501221656799,0.662151932716370,0.069349288940430,0.044612116283841,0.023839653232972,0.705387099262555,0.069349288940430,0.098027267803748,0.210452988743782,0.013087155297399,0.197365833446383,-0.122554564982389,0.066075065337977,0.118217001706547,-0.197365833446383,-0.698762880431281,-0.681714475154877,-0.719210922718048,0.037496447563171,0.038366787963443,0.013573611478592,0.698894703082798,0.037496447563171,-0.000000028636652,0.000013770400376,9.000000000000000,0.000000000000000,balanced
1494428983.947618007659912,1494428984.104783058166504,0.613129450215234,0.635792672634125,0.599900603294373,0.035892069339752,0.091854684882694,0.011379799580128,0.613235046747753,0.035892069339752,0.336689806646771,0.400290876626968,0.266493052244186,0.133797824382782,-0.238662538843022,0.042026821265367,0.339302637192096,-0.133797824382782,-0.713234186172485,-0.692738234996796,-0.724395632743835,0.031657397747040,0.014471305741204,0.010644850046719,0.713313617672931,-0.031657397747040,0.000000060118901,0.000000510643342,9.000000000000000,0.000000000000000,balanced
1494428984.144089937210083,1494428984.320909023284912,0.616773182153702,0.642093718051910,0.601638913154602,0.040454804897308,-0.003643731938468,0.012274902887606,0.616895316455639,-0.040454804897308,0.463083899021149,0.501254379749298,0.422193050384521,0.079061329364777,-0.126394092374378,0.026566733251532,0.463845328583018,-0.079061329364777,-0.635066896677017,-0.580051422119141,-0.678073346614838,0.098021924495697,-0.078167289495468,0.031266913068214,0.635836129130606,-0.098021924495697,-0.000000065638871,0.000002977780114,10.000000000000000,0.000000000000000,balanced
1494428984.360184907913208,1494428984.517376899719238,0.672471404075623,0.683837831020355,0.653384208679199,0.030453622341156,-0.055698221921921,0.009941709387222,0.672544888379192,0.009568750858307,0.526646951834361,0.574312806129456,0.505478441715240,0.068834364414215,-0.063563052813212,0.023141412330278,0.527155135459253,-0.068834364414215,-0.519108921289444,-0.493207782506943,-0.552254199981689,0.059046417474747,-0.115957975387573,0.017794384998616,0.519413816046290,-0.059046417474747,-0.000000128582619,0.000003899892934,9.000000000000000,0.000000000000000,balanced
1494428984.556653022766113,1494428984.713850021362305,0.623055034213596,0.635771274566650,0.606464147567749,0.029307126998901,0.049416369862027,0.008352318959104,0.623111014900956,0.029307126998901,0.620628654956818,0.635668516159058,0.603862047195435,0.031806468963623,-0.093981703122457,0.008796766127592,0.620690994334389,-0.031806468963623,-0.475889378123813,-0.473621219396591,-0.480775982141495,0.007154762744904,-0.043219543165631,0.002166578494660,0.475894309982209,-0.003149658441544,-0.000000049600389,0.000000047705355,9.000000000000000,0.000000000000000,balanced
1494428984.753124952316284,1494428984.910320997238159,0.555827246771918,0.588244736194611,0.536862373352051,0.051382362842560,0.067227787441677,0.017848825856085,0.556113755304157,0.050233066082001,0.664160297976600,0.672020971775055,0.648703098297119,0.023317873477936,-0.043531643019782,0.007787319135508,0.664205949798467,-0.020053207874298,-0.499465723832448,-0.482858508825302,-0.513135850429535,0.030277341604233,0.023576345708635,0.010095615324359,0.499567743886902,0.030277341604233,-0.000000018135749,0.000000371486790,9.000000000000000,0.000000000000000,balanced
1494428984.949599027633667,1494428985.106794118881226,0.564014481173621,0.574295401573181,0.545788526535034,0.028506875038147,-0.008187234401703,0.009892631469036,0.564101231279397,-0.027971208095551,0.650701483090719,0.660336852073669,0.646851360797882,0.013485491275787,0.013458814885881,0.004448665021240,0.650716690055612,0.012354910373688,-0.508258303006490,-0.500918328762054,-0.515819847583771,0.014901518821716,0.008792579174042,0.005578250607760,0.508288913370024,-0.014901518821716,-0.000000006438608,0.000000017847507,9.000000000000000,0.000000000000000,balanced
1494428985.146100997924805,1494428985.322918891906738,0.521564948558807,0.565937280654907,0.492742151021957,0.073195129632950,0.042449532614814,0.026330421007568,0.522229151460915,0.066170513629913,0.710310506820679,0.759187221527100,0.654448091983795,0.104739129543304,-0.059609023729960,0.037716499593424,0.711311148824078,-0.104739129543304,-0.469504654407501,-0.416974782943726,-0.501410722732544,0.084435939788818,-0.038753648598989,0.029640226063234,0.470439330319423,-0.084435939788818,-0.000000002378073,0.000010105666969,10.000000000000000,0.000000000000000,balanced
1494428985.362195014953613,1494428985.519412040710449,0.563337690300412,0.578216910362244,0.526917159557343,0.051299750804901,-0.041772741741604,0.016919467563792,0.563591715424956,-0.043887495994568,0.741057150893741,0.756631195545197,0.732326984405518,0.024304211139679,-0.030746644073062,0.007779556555366,0.741097984338743,-0.007820725440979,-0.363933347993427,-0.318890422582626,-0.402046203613281,0.083155781030655,-0.105571306414074,0.026278726754325,0.364880875439551,-0.083155781030655,0.000000070263361,0.000002158803045,9.000000000000000,0.000000000000000,balanced
