IOS - ZINITIALTIMESTAMP,IOS - ZFINALTIMESTAMP,IOS - ZGRAVITYXMEAN,IOS - ZGRAVITYXMAX,IOS - ZGRAVITYXMIN,IOS - ZGRAVITYXDIFFMAXMIN,IOS - ZGRAVITYXDIFFMEAN,IOS - ZGRAVITYXSTDDEV,IOS - ZGRAVITYXRMS,IOS - ZGRAVITYXSUMOFDIFFERENCES,IOS - ZGRAVITYYMEAN,IOS - ZGRAVITYYMAX,IOS - ZGRAVITYYMIN,IOS - ZGRAVITYYDIFFMAXMIN,IOS - ZGRAVITYYDIFFMEAN,IOS - ZGRAVITYYSTDDEV,IOS - ZGRAVITYYRMS,IOS - ZGRAVITYYSUMOFDIFFERENCES,IOS - ZGRAVITYZMEAN,IOS - ZGRAVITYZMAX,IOS - ZGRAVITYZMIN,IOS - ZGRAVITYZDIFFMAXMIN,IOS - ZGRAVITYZDIFFMEAN,IOS - ZGRAVITYZSTDDEV,IOS - ZGRAVITYZRMS,IOS - ZGRAVITYZSUMOFDIFFERENCES,IOS - SUMOFMAGNITUDEDIFFERENCES,IOS - Z3DVOLUME,IOS - ZBALANCED,IOS - ZIMBALANCED,IOS - ZLABEL,WATCHOS - ZINITIALTIMESTAMP,WATCHOS - ZFINALTIMESTAMP,WATCHOS - ZGRAVITYXMEAN,WATCHOS - ZGRAVITYXMAX,WATCHOS - ZGRAVITYXMIN,WATCHOS - ZGRAVITYXDIFFMAXMIN,WATCHOS - ZGRAVITYXDIFFMEAN,WATCHOS - ZGRAVITYXSTDDEV,WATCHOS - ZGRAVITYXRMS,WATCHOS - ZGRAVITYXSUMOFDIFFERENCES,WATCHOS - ZGRAVITYYMEAN,WATCHOS - ZGRAVITYYMAX,WATCHOS - ZGRAVITYYMIN,WATCHOS - ZGRAVITYYDIFFMAXMIN,WATCHOS - ZGRAVITYYDIFFMEAN,WATCHOS - ZGRAVITYYSTDDEV,WATCHOS - ZGRAVITYYRMS,WATCHOS - ZGRAVITYYSUMOFDIFFERENCES,WATCHOS - ZGRAVITYZMEAN,WATCHOS - ZGRAVITYZMAX,WATCHOS - ZGRAVITYZMIN,WATCHOS - ZGRAVITYZDIFFMAXMIN,WATCHOS - ZGRAVITYZDIFFMEAN,WATCHOS - ZGRAVITYZSTDDEV,WATCHOS - ZGRAVITYZRMS,WATCHOS - ZGRAVITYZSUMOFDIFFERENCES,WATCHOS - SUMOFMAGNITUDEDIFFERENCES,WATCHOS - Z3DVOLUME,WATCHOS - ZBALANCED,WATCHOS - ZIMBALANCED,WATCHOS - ZLABEL
1494424703.582730054855347,1494424703.762609958648682,0.098833983666018,0.106774866580963,0.075703591108322,0.031071275472641,-0.011657556420878,0.008264449501795,0.099178916372697,-0.025595985352993,-0.991329717008691,-0.989815831184387,-0.993297696113586,0.003481864929199,0.001067111366674,0.001387275330038,0.991330687690729,0.001853168010712,-0.083592210357126,-0.054563831537962,-0.113911353051662,0.059347521513700,-0.018081839147367,0.020960880086978,0.086180137656021,-0.044844128191471,0.000000002302543,0.000000611590986,19.000000000000000,0.000000000000000,balanced,1494424703.418633937835693,1494424703.575798988342285,-0.691824191146427,-0.650893211364746,-0.713178098201752,0.062284886837006,0.021146204736498,0.021536273944540,0.692159318763261,-0.061048388481140,0.719935615857442,0.758098781108856,0.696713030338287,0.061385750770569,0.015449980894724,0.021118429092243,0.720245290874823,-0.061385750770569,0.013913552638971,0.087918616831303,-0.040304262191057,0.128222879022360,0.073884300628884,0.044369081866872,0.046499487876175,0.128222879022360,-0.000000298325221,0.000003269446091,9.000000000000000,0.000000000000000,balanced
1494424703.782613039016724,1494424703.962519884109497,0.147619087837244,0.188996419310570,0.098676785826683,0.090319633483887,-0.048785104171226,0.034726606146827,0.151648713375277,-0.088424906134605,-0.986755521673905,-0.979626178741455,-0.994147181510925,0.014521002769470,-0.004574195334786,0.005823270108984,0.986772704339101,-0.012840032577515,0.032066439278424,0.070803135633469,-0.065912857651711,0.136715993285179,-0.115658649635550,0.047476715905494,0.057291317677007,-0.132308170199394,-0.000000009295509,0.000017192221096,19.000000000000000,0.000000000000000,balanced,1494424703.615106105804443,1494424703.772270917892456,-0.558258788453208,-0.472034841775894,-0.624820411205292,0.152785569429398,-0.133565402693219,0.049671039637567,0.560464171079580,-0.152785569429398,0.824195484320323,0.869497001171112,0.780002653598785,0.089494347572327,-0.104259868462880,0.029254113441319,0.824714495766413,-0.089494347572327,0.043803629568881,0.145459264516830,-0.034574542194605,0.180033806711435,-0.029890076929910,0.061702680533555,0.075670197227401,-0.180033806711435,-0.000000119840920,0.000037979767260,9.000000000000000,0.000000000000000,balanced
1494424703.982496976852417,1494424704.162410974502563,0.180091729289607,0.192593812942505,0.173695415258408,0.018898397684097,-0.032472641452363,0.005384908937765,0.180172218176913,-0.008667498826981,-0.977378271128002,-0.967331171035767,-0.980555713176727,0.013224542140961,-0.009377250545903,0.003905964916104,0.977386075936775,-0.013190746307373,0.107389034409272,0.164857566356659,0.068904839456081,0.095952726900578,-0.075322595130848,0.026870615040898,0.110699750063096,-0.095952726900578,0.000000003944329,0.000001324660078,19.000000000000000,0.000000000000000,balanced,1494424703.811578035354614,1494424703.988426923751831,-0.373115894198418,-0.331309854984283,-0.428038626909256,0.096728771924973,-0.185142894254790,0.030652984837792,0.374372910321982,-0.096728771924973,0.912692230939865,0.927242696285248,0.887896180152893,0.039346516132355,-0.088496746619542,0.012801649450483,0.912782006092715,-0.039346516132355,0.163184955716133,0.174510836601257,0.153860986232758,0.020649850368500,-0.119381326147252,0.006663642774036,0.163320953668218,-0.005918189883232,0.000000451734330,0.000003762667539,10.000000000000000,0.000000000000000,balanced
1494424704.182406902313232,1494424704.362310886383057,0.201404136262442,0.216558769345284,0.193946048617363,0.022612720727921,-0.021312406972835,0.008415666104999,0.201579883767233,-0.020736694335938,-0.965180949160927,-0.961800277233124,-0.969699740409851,0.007899463176727,-0.012197321967075,0.002488055324949,0.965184156025413,0.006044566631317,0.164713613688946,0.191340968012810,0.113069564104080,0.078271403908730,-0.057324579279674,0.025583758125440,0.166688641527527,0.068651303648949,0.000000019665026,0.000000998548860,19.000000000000000,0.000000000000000,balanced,1494424704.027703046798706,1494424704.184895992279053,-0.369311339325375,-0.333197474479675,-0.399927318096161,0.066729843616486,-0.003804554873043,0.022777659657234,0.370013090489733,0.066729843616486,0.917773405710856,0.927685499191284,0.905723869800568,0.021961629390717,-0.005081174770991,0.007774273888742,0.917806332275280,0.021961629390717,0.143479254510668,0.168458566069603,0.132194325327873,0.036264240741730,0.019705701205466,0.011612304709830,0.143948400809494,0.028024494647980,-0.000000042805273,0.000000729375014,9.000000000000000,0.000000000000000,balanced
1494424704.382285118103027,1494424704.562212944030762,0.231876047034013,0.246850505471230,0.217367812991142,0.029482692480087,-0.030471910771571,0.011424674020949,0.232157326751935,-0.027097642421722,-0.961547082976291,-0.954600214958191,-0.969574332237244,0.014974117279053,-0.003633866184636,0.005039490642595,0.961560288929483,-0.006712973117828,0.144933482534007,0.178689509630203,0.112591356039047,0.066098153591156,0.019780131154939,0.022339681502396,0.146645067182854,-0.002015218138695,-0.000000028653852,0.000002964243496,19.000000000000000,0.000000000000000,balanced,1494424704.224172115325928,1494424704.381367921829224,-0.455475942956077,-0.413542151451111,-0.493973225355148,0.080431073904038,0.086164603630702,0.027028801680107,0.456277208210086,0.080431073904038,0.881577445401086,0.901045322418213,0.861004531383514,0.040040791034698,0.036195960309770,0.013631850563147,0.881682833897587,0.040040791034698,0.120107165641255,0.130765885114670,0.115837261080742,0.014928624033928,0.023372088869413,0.004557695377325,0.120193609753299,0.009680159389973,-0.000000301308336,0.000000672833035,9.000000000000000,0.000000000000000,balanced
1494424704.582201957702637,1494424704.762109994888306,0.228846101384414,0.240478873252869,0.219883054494858,0.020595818758011,0.003029945649599,0.004880595560467,0.228898139642659,0.020595818758011,-0.972373382041329,-0.965715408325195,-0.975396454334259,0.009681046009064,0.010826299065038,0.002575021207420,0.972376791597121,0.009681046009064,0.019865277897272,0.097793802618980,-0.023290887475014,0.121084690093994,0.125068204636735,0.041162932439377,0.045705757546994,0.113706100732088,-0.000000017912363,0.000003303245973,19.000000000000000,0.000000000000000,balanced,1494424704.420674085617065,1494424704.577840089797974,-0.533870902326372,-0.505167722702026,-0.567709743976593,0.062542021274567,0.078394959370295,0.020065270517112,0.534247840830171,0.062542021274567,0.843322826756371,0.855919718742371,0.823227584362030,0.032692134380341,0.038254618644714,0.010757974057932,0.843391441819389,0.032692134380341,0.041305635153549,0.110484875738621,0.000160313240485,0.110324562498136,0.078801530487706,0.039542953425687,0.057182170832036,0.109231941169128,0.000000160926722,0.000008409314277,9.000000000000000,0.000000000000000,balanced
1494424704.782099962234497,1494424704.962007999420166,0.156744245243700,0.213116914033890,0.092672087252140,0.120444826781750,0.072101856140714,0.039567757063902,0.161661268756883,0.120444826781750,-0.985565863157574,-0.976989626884460,-0.992212474346161,0.015222847461700,0.013192481116245,0.004939430110358,0.985578240725387,0.015222847461700,-0.035729068374310,0.004755680449307,-0.083224050700665,0.087979731149971,0.055594346271583,0.034994340233890,0.050011700384024,0.074709963053465,0.000000043578402,0.000020488103774,19.000000000000000,0.000000000000000,balanced,1494424704.617146015167236,1494424704.774343013763428,-0.632352133591970,-0.589741170406342,-0.670515656471252,0.080774486064911,0.098481231265598,0.026119940933116,0.632891358901878,0.080774486064911,0.771748171912299,0.807506501674652,0.737142384052277,0.070364117622375,0.071574654844072,0.022918649780796,0.772088405143964,0.070364117622375,0.052058711027106,0.083844438195229,0.011756680905819,0.072087757289410,-0.010753075873557,0.024856462631164,0.057688414160368,-0.072087757289410,-0.000000205945330,0.000002981438757,9.000000000000000,0.000000000000000,balanced
1494424704.981986045837402,1494424705.161899089813232,0.085324642297469,0.108184188604355,0.074542470276356,0.033641718327999,0.071419602946231,0.010363243875711,0.085951680651506,-0.023267015814781,-0.993174593699606,-0.992021381855011,-0.993829667568207,0.001808285713196,0.007608730542032,0.000517987408458,0.993174728777033,-0.000592887401581,-0.078466520497673,-0.064728118479252,-0.088258087635040,0.023529969155788,0.042737452123363,0.007699379830573,0.078843359192688,-0.021909065544605,0.000000022689292,0.000000138140182,19.000000000000000,0.000000000000000,balanced,1494424704.813618898391724,1494424704.990468025207520,-0.676252526044846,-0.643805742263794,-0.691253840923309,0.047448098659515,0.043900392452876,0.015648565159636,0.676433556658442,-0.041083574295044,0.734000766277313,0.764912605285645,0.718310356140137,0.046602249145508,0.037747405634986,0.015644603399267,0.734167473068103,-0.041719257831573,0.053009592369199,0.088984079658985,0.020566206425428,0.068417873233557,-0.000950881342093,0.025016139323925,0.058615903215959,0.068417873233557,0.000000031913785,0.000001926307880,10.000000000000000,0.000000000000000,balanced
1494424705.181879997253418,1494424705.361804008483887,0.129142780445124,0.161678984761238,0.114770375192165,0.046908609569073,-0.043818138147655,0.011434775156873,0.129648030544184,-0.046908609569073,-0.990578635742790,-0.984007954597473,-0.992096900939941,0.008088946342468,-0.002595957956816,0.002290516055522,0.990581283920632,-0.007766842842102,0.003105210949128,0.074754670262337,-0.056661002337933,0.131415672600269,-0.081571731446801,0.043936983589201,0.044046576052587,-0.131415672600269,-0.000000026253279,0.000010190520571,19.000000000000000,0.000000000000000,balanced,1494424705.029743909835815,1494424705.186970949172974,-0.568314380115933,-0.515664875507355,-0.618308424949646,0.102643549442291,-0.107938145928913,0.032032154670659,0.569216385550699,-0.102643549442291,0.818112744225396,0.846699357032776,0.785484790802002,0.061214566230774,-0.084111977948083,0.019257372425666,0.818339360324767,-0.061214566230774,0.072254399872488,0.131110057234764,0.026609126478434,0.104500930756330,-0.019244807503290,0.033050612335926,0.079454649182494,-0.104500930756330,-0.000000100791466,0.000002143542324,9.000000000000000,0.000000000000000,balanced
1494424705.381781101226807,1494424705.561701059341431,0.191256358435279,0.203679591417313,0.172854095697403,0.030825495719910,-0.062113577990155,0.010152469668039,0.191525630875569,0.007665663957596,-0.977181346792924,-0.975099205970764,-0.980746150016785,0.005646944046021,-0.013397288949866,0.001214381093254,0.977182101371833,-0.005646944046021,0.088802541164975,0.138935372233391,0.069891013205051,0.069044359028339,-0.085697330215848,0.023392031519261,0.091831794363147,-0.064439900219440,-0.000000033896294,0.000001552423512,19.000000000000000,0.000000000000000,balanced,1494424705.226278066635132,1494424705.383443117141724,-0.418942583931817,-0.384288698434830,-0.475779533386231,0.091490834951401,-0.149371796184116,0.029382845597632,0.419971713627099,-0.091490834951401,0.883600261476305,0.908250570297241,0.859855771064758,0.048394799232483,-0.065487517250909,0.015980210415713,0.883744753424836,-0.048394799232483,0.205170331729783,0.234217479825020,0.165538251399994,0.068679228425026,-0.132915931857295,0.022896337905511,0.206443956829917,0.019616708159447,0.000000327802717,0.000011094737437,9.000000000000000,0.000000000000000,balanced
1494424705.581691026687622,1494424705.761599063873291,0.190757745974942,0.208080947399139,0.172505229711533,0.035575717687607,0.000498612460337,0.011236951733752,0.191088426477658,-0.035575717687607,-0.962756947467202,-0.953078091144562,-0.973867595195770,0.020789504051208,-0.014424399325722,0.007042430397599,0.962782704311969,-0.011078596115112,0.189160485016672,0.229575976729393,0.147728979587555,0.081846997141838,-0.100357943851697,0.027440537539061,0.191140451480516,-0.024722948670387,-0.000000003160470,0.000004177196434,19.000000000000000,0.000000000000000,balanced,1494424705.422749996185303,1494424705.579916000366211,-0.377014951573478,-0.356863737106323,-0.420278459787369,0.063414722681046,-0.041927632358339,0.021448880162846,0.377624586289336,0.052266240119934,0.905040058824751,0.916190385818481,0.886438667774200,0.029751718044281,-0.021439797348446,0.010223497673068,0.905097800230550,0.029379546642303,0.194742066992654,0.211782127618790,0.160760313272476,0.051021814346314,0.010428264737129,0.016529023091974,0.195442270916366,-0.033127769827843,-0.000000105124905,0.000003625154790,9.000000000000000,0.000000000000000,balanced
1494424705.781569004058838,1494424705.811568021774292,0.205521211028099,0.207623302936554,0.203684642910957,0.003938660025597,-0.014763465053157,0.001491703361229,0.205526624458668,0.003938660025597,-0.967971429228783,-0.966373622417450,-0.969112217426300,0.002738595008850,0.005214481761581,0.001047663034440,0.967971996186380,0.002738595008850,0.144101154059172,0.151705548167229,0.139046877622604,0.012658670544624,0.045059330957501,0.004883767343634,0.144183888783220,0.012658670544624,0.000000014735974,0.000000000167094,4.000000000000000,0.000000000000000,balanced,1494424705.619221925735474,1494424705.678152084350586,-0.457128807902336,-0.444783866405487,-0.468717128038406,0.023933261632919,0.080113856328858,0.008903436104632,0.457215505192770,0.023933261632919,0.869644895195961,0.874902009963989,0.865312755107880,0.009589254856110,0.035395163628790,0.003588747002382,0.869652299971340,0.009589254856110,0.186088506132364,0.191607877612114,0.177589118480682,0.014018759131432,0.008653560860289,0.005440620586541,0.186168022138448,0.014018759131432,-0.000000005827523,0.000000003893311,4.000000000000000,0.000000000000000,balanced
1494424955.133858919143677,1494424955.313770055770874,-0.006042831675395,-0.005496124736965,-0.006874425336719,0.001378300599754,-0.000783123419081,0.000441023348346,0.006058903881969,-0.001378300599754,-0.997825531583083,-0.997541964054108,-0.998198926448822,0.000656962394714,0.000387753310956,0.000216554980697,0.997825555082211,0.000656962394714,0.065548264274472,0.069733500480652,0.059738241136074,0.009995259344578,0.005661825600423,0.003298409045961,0.065631200290947,0.009995259344578,0.000000013628593,0.000000000126075,19.000000000000000,0.000000000000000,balanced,1494424954.952325105667114,1494424955.148797035217285,0.538281056013974,0.540665805339813,0.530898392200470,0.009767413139343,-0.538281056013974,0.003027869945424,0.538289571940536,0.008428037166595,0.789148162711750,0.803204774856567,0.784385979175568,0.018818795681000,-0.789148162711750,0.006237323413492,0.789172811819246,-0.018262267112732,0.295492857694626,0.304946482181549,0.270201385021210,0.034745097160339,-0.295492857694626,0.011595320017986,0.295720273898926,0.034745097160339,0.000000146605553,0.000000027173997,11.000000000000000,0.000000000000000,balanced
